"","V1","V2.x","V2.y","V2.x","V2.y","V2.x","V2.y","V2.x","V2.y","V2.x","V2.y"
"114","X170",0.68845715148116,0.607545564325047,0.56693759634969,0.493250056846339,0.661524105437013,0.508289151756067,0.37334186855309,0.548454713878105,0.448799753208617,0.564217636302943
"115","X171",0.524946755442119,0.766166441422277,0.635669657435878,0.480644302860701,0.539259828474631,0.53058387437948,0.320653623026682,0.64160563277747,0.696314883154242,0.529195592476296
"116","X172",0.599883079587141,0.57958756779227,0.540592343666368,0.369630889343538,0.254990736404767,0.659180862936772,0.421090214320318,0.577834736721284,0.740954431958208,0.627531308818311
"117","X173",0.663350398834634,0.421602000349319,0.485403325746964,0.571633254497053,0.538292387693261,0.457424101573193,0.373658026605578,0.649147725238411,0.718955898644056,0.403996778698347
"118","X175",0.649650764060589,0.703312758962295,0.714007849417315,0.631685182567809,0.629606274829617,0.703700245186825,0.4962944193407,0.690092599216201,0.645788778083006,0.552223168497077
"119","X176",0.608074727470492,0.700171303995173,0.562033567265535,0.792808507354297,0.702359960955364,0.658362626889548,0.569849192449928,0.725787897017734,0.700658755012878,0.677345420563332
"120","X177",0.728062194347843,0.561437031481766,0.702127360499421,0.72334372336227,0.731320246661254,0.708578084391218,0.583570672523743,0.630102846751206,0.779176341338061,0.709915959466689
"121","X178",0.677325292200937,0.6927870753793,0.769259111724582,0.613667931681257,0.67422136459963,0.841475534827991,0.755964256444151,0.783871936617611,0.788874807909029,0.640230224527862
"122","X179",0.794785388705086,0.681529800246993,0.80047155027562,0.669177493855014,0.63904562204479,0.734633605500891,0.866478343957261,0.813434398134727,0.841224693455078,0.831843091956457
"123","X180",0.663028155500348,0.159331150165154,0.581524474250934,0.626083403457084,0.603672221972905,0.617063755245096,0.538886701228398,0.619477929004,0.454606105748438,0.485323938150246
"124","X182",0.688729566764811,0.66286099158572,0.670005567710371,0.358389462356192,0.676500132707457,0.675788666791138,0.674967005744145,0.74302575793976,0.501913681688726,0.593633108790228
"125","X184",0.578919126033326,0.529422601358535,0.640729835589427,0.703556048720478,0.732028227491908,0.450050963030386,0.485333137765698,0.686657318782713,0.817652396761875,0.495411374161215
"126","X185",0.625351619898017,0.496233025966699,0.580499818809398,0.498659962680519,0.630871999611811,0.486454186144688,0.647203142156162,0.580283750031236,0.509168952838786,0.435483818340382
"127","X186",0.639384929131592,0.74721802114994,0.793163948761922,0.642909562693652,0.337286079890315,0.507058372037593,0.569267390417717,0.463482799167629,0.493756307721138,0.384586477513535
"128","X190",0.667803852801696,0.641487722498645,0.622499382843204,0.632505243668529,0.761054861651562,0.440860195596924,0.413937989377714,0.69768041697714,0.721444430520326,0.640852841056892
"129","X192",0.64735123431167,0.47881633585029,0.544026851952786,0.276971554469191,0.330273486026714,0.408857855785062,0.735000292316781,0.455611965145013,0.577960458256787,0.701149256175347
"130","X193",0.576740846092264,0.521067557297158,0.596612025747196,0.299498830279802,0.553289319616867,0.633355603710798,0.537187688620627,0.56914264479919,0.562214042489138,0.545389647242954
"131","X194",0.651038409200073,0.64730611430294,0.633448739075534,0.642492602111927,0.458591608686422,0.671370858900525,0.536338323629865,0.58788309336708,0.657189175066247,0.62045242435448
"132","X196",0.654646398369512,0.607383905463857,0.554888447745395,0.67548077869299,0.639109897629145,0.457199783770236,0.359547368247166,0.615115407149411,0.395051459890291,0.729066941429085
"133","X197",0.383207955134918,0.223257632428958,0.482058970536958,0.458068018489726,0.341766525265793,0.51985199065977,0.414314540708208,0.224848961264467,0.413679008567456,0.270017032536683
"134","X199",0.517410485052916,0.433634916957857,0.370120637854377,0.533417215996989,0.515117125282906,0.672838421275443,0.619573197721388,0.512707586855039,0.620562105055333,0.514492218581056
"135","X200",0.702203093140672,0.582106567902399,0.627798016956702,0.511519901876623,0.514313286713133,0.752838997241894,0.648312083641886,0.612571271239809,0.642986133008017,0.663091953313439
"136","X201",0.714473301378569,0.72729121365168,0.56842374452277,0.575202201461332,0.744785115404852,0.774781393023425,0.792006255995285,0.649829642492252,0.636728228721475,0.707199689699649
"137","X202",0.679756403451941,0.5195000257813,0.514060947893185,0.55410214411227,0.436251431062745,0.574723592873818,0.667012316715381,0.632442963661095,0.503515897362062,0.561941892224597
"138","X203",0.828324230867059,0.808734592207939,0.797551088542402,0.713045588339363,0.880316423783571,0.820497194636709,0.671547066784275,0.757252776986015,0.757240944873432,0.77938740642895
"139","X204",0.704269374758432,0.547281259731124,0.62213478537405,0.589790199208112,0.641756403607846,0.623392670556766,0.650389004362835,0.651050008598902,0.624981983554863,0.641938315081864
"140","X205",0.800447501629495,0.583422735443896,0.73437582947743,0.73026598133697,0.682687331923842,0.681268709921939,0.689246471968079,0.634102916600365,0.612316616070785,0.719740344790403
"141","X206",0.684827300181895,0.797311435009955,0.589228330168195,0.777031163508713,0.550202208239977,0.630591256421944,0.760821295139065,0.724987169404438,0.765494143025842,0.678362499544877
"142","X207",0.540739031653503,0.694671514965098,0.52134806655344,0.586994952259681,0.674480448270039,0.652839684925657,0.68128233697325,0.563903528266482,0.525550645238428,0.670164531367987
"143","X208",0.777827924596443,0.68318981316745,0.729286215226389,0.804288970661643,0.640408677227549,0.751819121158781,0.787723372685508,0.800741564600507,0.536364508186447,0.58724271733257
"144","X219",0.716798821568122,0.736564318033523,0.567155233038047,0.617831592867437,0.748234511210492,0.780114948852933,0.783697702519445,0.820879664939371,0.721417045409294,0.758372627858123
"145","X221",0.810692327298919,0.697365410402079,0.699006714574903,0.766739007228471,0.80096752256098,0.746726072578705,0.726017150823335,0.744136342911517,0.617993977484922,0.716463963826415
"146","X222",0.896708315301243,0.801238060743771,0.693088226811325,0.731205111476899,0.84990511316027,0.821362558102818,0.841426764523479,0.686928379525987,0.875333586030403,0.77821530914867
"147","X223",0.664841148835326,0.756718638833402,0.679454576468193,0.719566990145033,0.77385886010908,0.441283151786051,0.656197056775504,0.732289921512792,0.682262035982708,0.64752470819276
"148","X224",0.813491547614829,0.644904900209303,0.639596366883376,0.512860350788621,0.551171046601168,0.618464814804875,0.59260579199504,0.564639004764723,0.52716036298998,0.492059778717543
"149","X226",0.843362333445252,0.794099281820456,0.723991004458113,0.77401847017,0.852208147677551,0.715530850887299,0.739171749173681,0.777630379995171,0.827899007333197,0.776704957811342
"150","X228",0.859587225639867,0.656973393893946,0.783289401195279,0.804257952431168,0.798388042541459,0.753472337443496,0.783631890463374,0.763613610057679,0.78407097559612,0.657464622980833
"151","X229",0.366915789694083,0.679372925346787,0.706773681464849,0.66271132597125,0.616523541552894,0.57054416122837,0.560515020542821,0.535886978469273,0.644929221377967,0.595519280084346
"152","X230",0.757613118701391,0.662869911137622,0.834671377796201,0.781879934122979,0.641488141098984,0.701077878213569,0.672575500688363,0.735525668326943,0.721309115672512,0.851558572897564
"153","X231",0.692439845483266,0.737531932474015,0.720039425997006,0.649920272126858,0.746610603557125,0.761569638407302,0.497643343507747,0.399518687975341,0.687320697821588,0.558702173028766
"154","X238",0.704974181755616,0.841706298448027,0.730973040177247,0.651122581233474,0.591737475481115,0.754421897280708,0.505556140096698,0.718094522926911,0.676644395438935,0.780433975146404
"155","X245",0.723625167948488,0.700253873008627,0.595952259160811,0.633827405417,0.735200507485114,0.764644079779236,0.677411848345275,0.811212062002691,0.722200223169267,0.709439889212724
"156","X249",0.763263788525536,0.512131386009021,0.680915618691227,0.702204000127161,0.775619615603063,0.763778687910978,0.77759941241839,0.684564051470001,0.683438361453585,0.651459557892879
"157","X254",0.752625886590928,0.64119457170743,0.654459384624186,0.553483552137223,0.661548322411095,0.638143096766101,0.627676491194656,0.50537909711088,0.675597749728804,0.517279375583629
"158","X255",0.696768120381594,0.531653332018335,0.357362817753009,0.404598799249791,0.592926814829877,0.537288029271631,0.671978176831648,0.629712356032815,0.45272500832049,0.615284677342793
"159","X258",0.720495125978522,0.574427459957779,0.687650811452038,0.842823060956647,0.80882095681981,0.749023986959791,0.593690830265264,0.687941948326603,0.640117291129865,0.772113397391605
"160","X260",0.790628704583774,0.803446514043363,0.905402065638741,0.763359572685517,0.858812847439937,0.712969843781543,0.758887194569878,0.798022238587838,0.851841630226611,0.75373269860205
"161","X262",0.729647832173531,0.804414555118209,0.618880442743425,0.647180988711941,0.712057019625318,0.724872890929229,0.610106361268476,0.73610832590996,0.703846197903803,0.705728473245249
"162","X263",0.817721985998673,0.707191025478107,0.817745140682003,0.799272547879091,0.715453109610388,0.708561189224477,0.788931538732332,0.721218180833395,0.575147126803751,0.685094379500818
"163","X265",0.789885349995452,0.733607509848987,0.753279229244527,0.741640544423687,0.751995788430941,0.63661701869179,0.707014852706596,0.723505836544395,0.766379188379024,0.874059380941646
"164","X266",0.555525768515304,0.588098907647147,0.683841044474828,0.780879615587264,0.713793458432627,0.392783883900957,0.866921219737703,0.690058993879217,0.72432993911544,0.749083839471654
"165","X268",0.638667621291669,0.349630275112561,0.451324146179635,0.440848492748454,0.61480511740812,0.360087488689944,0.448353743200965,0.37946591254453,0.520851717163435,0.560671446991911
"166","X269",0.756624839075057,0.568068331773403,0.511824556929107,0.603162546907976,0.584065316338051,0.614579533871743,0.650242638671259,0.631355995203716,0.556667977893382,0.656946845053774
"167","X272",0.580413872034533,0.684455168456956,0.469848487964882,0.633011644145073,0.578692052529967,0.652449806210756,0.616529763106012,0.525309567789926,0.630102805350726,0.673939246275517
"168","X273",0.761704395159483,0.703577122847345,0.724562393852089,0.821469919550415,0.714485782571534,0.690621951986221,0.535755969478823,0.361109977822329,0.556793438664935,0.716876962707954
"169","X274",0.690136578004152,0.711368162611704,0.586022338574525,0.550435075960706,0.623098016716987,0.558345402086202,0.737215070452733,0.592387395581706,0.577443312918707,0.55975480778128
"170","X275",0.816153689229989,0.834768128313488,0.809633633466981,0.667270065542483,0.795405773299435,0.780003744536658,0.742186753256351,0.603085684396874,0.689374567659934,0.843510930797615
"171","X276",0.719246399097867,0.777560870526375,0.619616548586962,0.672872795621136,0.731367429792244,0.643842023766415,0.652116994727813,0.715155844051079,0.712796664951003,0.754745244582222
"172","X277",0.701363978131723,0.693546525658633,0.538472193415151,0.780569613065996,0.284674681293854,0.367344385145167,0.55685935979101,0.655100807780229,0.734525680484222,0.693649895448269
"173","X279",0.848987150960682,0.830417387753229,0.836616947855535,0.800462910553201,0.798786273571264,0.859058624293977,0.914423223173532,0.8715642004487,0.899011445265789,0.814794011448265
"174","X281",0.805234341412638,0.547750092433906,0.423137256506741,0.749003789278009,0.73755710645186,0.797306058233984,0.618841511188929,0.686804849767621,0.603580198096959,0.697470147145621
"175","X282",0.666707295403524,0.632337375278243,0.855154855977492,0.64408543975912,0.749817313048278,0.724218529464494,0.666736256314916,0.564535912151734,0.615288319409039,0.6460582152499
"176","X283",0.67782952592653,0.688727364360257,0.560768312057449,0.807256979457488,0.662440248162977,0.599735008868772,0.627876739938129,0.765145463534705,0.760617492855046,0.53553273190472
"177","X288",0.71587942663939,0.619804478729397,0.63966501068942,0.702129756959166,0.670513044060086,0.509028552102924,0.670378241797423,0.720691577637109,0.608320193393526,0.570062516412731
"178","X29",0.680748677742006,0.687755159543139,0.603600235976008,0.849458440970535,0.269954400248867,0.529694125067119,0.769517729471461,0.726083990807415,0.802817057308999,0.710410449309907
"179","X290",0.761380291419997,0.810519212688777,0.753000208171961,0.772524632951477,0.795226269136837,0.818420952939372,0.861483047933558,0.715755179777049,0.800183242837606,0.858938272856139
"180","X292",0.828670818705409,0.775907033502874,0.83410415978471,0.76465666897286,0.795428450156856,0.735438900713728,0.686383568752296,0.728141605854065,0.702302246785045,0.753307248293342
"181","X293",0.642176708436389,0.48875586941706,0.369835071592129,0.454657633712565,0.479910759928564,0.467859990549981,0.307780826087407,0.569462713434734,0.536817244167535,0.551264147247358
"182","X295",0.83782153000599,0.78918938149729,0.774830014011793,0.793308902511268,0.754719598697254,0.835008068824065,0.849479451273941,0.786728683629434,0.900024694857286,0.848722137076292
"183","X298",0.671850412258977,0.716856093008437,0.786790205981935,0.728337728271105,0.725175571168752,0.410769551836437,0.849686571371552,0.493067892729117,0.772514897156123,0.565762433515042
"184","X299",0.583967856478929,0.771895518152339,0.689596797771857,0.747181916918702,0.767793710280386,0.636689745189659,0.607257036402781,0.731132885872245,0.688314687506053,0.761517063014938
"185","X3",0.556334786596287,0.463670220917857,0.70509977680663,0.471432675561138,-0.108503155623085,0.458619134529331,0.219474326445108,0.843936812825895,0.487524734274011,0.334248776809434
"186","X30",0.73439452334782,0.562592374188936,0.360979786800307,0.587988040251562,0.772997203662312,0.811415532195102,0.669272200437323,0.664912113663643,0.794191707191034,0.613414705507266
"187","X300",0.786738054028667,0.649512995974674,0.728492865986471,0.661761388193415,0.8208898756039,0.806755504884073,0.804831395145968,0.81650685161175,0.752886262391475,0.767246727219332
"188","X301",0.824333273054875,0.823363032873707,0.842152308032038,0.767817197282246,0.82680607671574,0.75028868396864,0.826279579473282,0.699783314984371,0.609477556194948,0.727159812460184
"189","X302",0.506687673410912,0.650204745679479,0.567397901809147,0.741141171838886,0.791120990475753,0.811279334255929,0.798175263223632,0.691070884010705,0.739698034514652,0.677119962983678
"190","X303",0.815227398240508,0.830610980515284,0.806004502578658,0.727645180413874,0.843309235726109,0.900051103405254,0.703620418253306,0.732167104034341,0.784397975512395,0.706360864194807
"191","X305",0.849821368817943,0.712581509126106,0.80732400230553,0.8672895150853,0.887328908380728,0.844511225649909,0.761038671547051,0.737550283604569,0.846364468756306,0.786878618620366
"192","X306",0.748326109600898,0.700084966400354,0.803632144377281,0.747935318106235,0.79672122163256,0.835300249066862,0.738736646722551,0.813459316380378,0.796256062116397,0.790574069472935
"193","X308",0.694671421385147,0.744774574944179,0.639843383077681,0.783232653926365,0.502353785403458,0.603278559868834,0.618017771539723,0.531254843613961,0.574489567993253,0.523925644490684
"194","X309",0.787631872075234,0.678835813289882,0.730491015899605,0.782415090369306,0.811472713319587,0.66025901662697,0.782162887430686,0.689199182875483,0.719855767620375,0.782359939153598
"195","X310",0.60213054281593,0.743042509083128,0.803296953652439,0.853939467357014,0.645686691794178,0.709257535121762,0.80958488201445,0.750241841139647,0.834930663145388,0.819852415300194
"196","X312",0.639008882367981,0.612184215199117,0.751513423583536,0.618950759882031,0.639868677823296,0.749824642270732,0.682967411725888,0.750657378991518,0.802886808290334,0.471684134171981
"197","X32",0.643724495728383,0.725046610448812,0.544428766195199,0.711639536191471,0.680728003942343,0.679695247355664,0.769685085967903,0.428112748019507,0.422190770985009,0.699626108648596
"198","X326",0.787326755393227,0.662277380583144,0.71783226749885,0.682878975799242,0.781304284168305,0.823201680398281,0.736295442975285,0.714190470878043,0.618757263690188,0.643692208686232
"199","X328",0.738865157056989,0.742526996242926,0.656040759046217,0.827048543630503,0.579799594250471,0.667647773628222,0.778032232067431,0.754256920672578,0.701614221739478,0.735163467051332
"200","X333",0.82863694742498,0.667717414487337,0.663704102701463,0.699585720580614,0.828572466026671,0.657479356230906,0.759397683021633,0.642268319881013,0.707429809477617,0.680990772807588
"201","X34",0.501022632541216,0.814800364727015,0.672326390513109,0.673821921464803,0.656118622092923,0.422238264370202,0.728795346681805,0.608607230854879,0.867035733900716,0.795700849054391
"202","X341",0.811483739096779,0.615829859037776,0.574086649515303,0.820125904405159,0.520123857102907,0.784100590589668,0.703237969210512,0.68488606366004,0.41409154360621,0.711536894062826
"203","X345",0.658590479798853,0.735649271732795,0.828883256838603,0.699077313142163,0.788498905976336,0.773648709109068,0.721722048623067,0.704704661521693,0.718009957398508,0.779118230417529
"204","X35",0.801102094099563,0.708982516055596,0.75813443070649,0.632612743609811,0.652397701950061,0.479127839443699,0.807793468178791,0.563642943049964,0.598817151765791,0.523244291457651
"205","X37",0.769133058181377,0.847935428222276,0.444114956610442,0.516890150883564,-0.00171103562136628,0.934548382163853,0.793557789399927,0.647932681242993,0.870932003357786,0.939244042045161
"206","X38",0.553519398469616,0.622206114745653,0.663705275049526,0.230855681834838,0.8265953914104,0.792522403205642,0.80857990345538,0.732222343232249,0.638921889329034,0.67281195144221
"207","X41",0.790973332292719,0.801554953240656,0.76812113556272,0.785934687075973,0.668563810729503,0.41081067237752,0.646386052650106,0.634317566052552,0.337238577363123,0.796932773406563
"208","X45",0.668560935300473,0.672640594469232,0.698828167490638,0.778610209295758,0.744709601558999,0.79990995213372,0.593088603656122,0.635786106473436,0.687684884277589,0.872963748210874
"209","X5",0.602611463581549,0.506044344459317,0.776138655544508,0.758807374081079,0.750487640960908,0.672147519247154,0.84654601642243,0.731744804837112,0.860622597884418,0.458122321838899
"210","X51",0.62962386260101,0.554810598502109,0.73113207503698,0.569388799524591,0.787432612508607,0.780315871730181,0.75222103312016,0.841286994920612,0.687101392715831,0.786430083115407
"211","X52",0.358489553608936,0.454311778535223,0.416871683007722,0.748555457112463,0.801332541057382,0.632199227442744,0.672490544755268,0.728022234797779,0.229461564862336,0.431462502615794
"212","X53",0.733991576895122,0.523914056781843,0.37211012405106,0.789556074915857,0.925561780973366,0.0307403407089461,0.754307030532338,0.640932504672221,0.663409452666738,0.717904730181695
"213","X54",0.751221921669792,0.736343896488372,0.771215603770028,0.911580286626648,0.51897602445829,0.73341725274451,0.613987714210148,0.789369121402073,0.747693937311234,0.817092398826068
"214","X55",0.718921741011163,0.713456350682491,0.631919524258305,0.755002146670043,0.723658563440886,0.450550293700366,0.747474193730132,0.814994639208115,0.922786150417031,0.518032276365483
"215","X56",0.717929603872927,0.677266156344567,0.391123774069862,0.625557927198325,0.464103098891891,0.628784133230631,0.667074521572306,0.75125192675491,0.771023333282121,0.882036689232627
"216","X6",0.42513891368051,0.591385163834327,0.659507301620555,0.595308300300241,0.640000102373712,0.646594637776932,0.644386918714303,0.318958427170518,0.325519639943747,0.767242246397471
"217","X60",0.606466250495158,0.663041234881516,0.799015604931422,0.473888761369218,0.706024081024355,0.686647816405684,0.577112311083833,0.484141896838774,0.621779766559821,0.759419657704117
"218","X62",0.42365780488873,0.351582398259251,0.671087922650168,0.569190714894069,0.699066584406555,0.862760338086047,0.694627845645114,0.816024162854668,0.313913974775473,0.708498442343196
"219","X63",0.420428095011192,0.736780295524143,0.714970279719686,0.667276234685346,0.656963339841944,0.666740161766266,0.769904156367674,0.747985768749155,0.67626249259212,0.800494381634044
"220","X64",0.780818005206315,0.814305516476653,0.654250215328186,0.764309565108119,0.544751218888041,0.506290406079201,0.520320749190227,0.596364237297736,0.811390461098179,0.488944551839544
"221","X71",0.66394422513103,0.579195023111079,0.679118282769452,0.436726086129115,0.613054047132801,0.608982107634728,0.691171503780456,0.566926332227034,0.597723184291734,0.695202105254908
"222","X86",0.724542173380104,-0.396048465921309,0.771329536059366,0.851955343155657,0.807119187097166,0.622168058890448,0.635712135920323,0.289652130007436,0.615058350853909,0.415161086625255
"223","X87",0.651246568537291,0.583688890938786,0.297402623320641,0.741029638084602,0.662791693083607,0.713708718469286,0.576510301782898,0.774975708657917,0.886325871329787,0.535994394956476
"224","X88",0.535442830944265,0.778062121614127,0.410093156291289,0.604036606606272,0.696128155633751,0.587604094152012,0.402394473249657,0.865019432398267,0.572913696211849,0.854774650684345
"225","X89",0.770931912683422,0.630353102983916,0.724486478188191,0.347815482899335,0.516814759307733,0.720795722737859,0.691251248397001,0.635858688989366,0.728880528855853,0.580387547660817
"226","X9",0.589411247382678,0.603454967595554,0.774700111819358,0.270960184636322,0.809502701768814,0.528119568046499,0.591530174841453,0.63677321599076,0.595325169582175,0.427501083539441
"227","X91",0.254818804965368,0.273634342966756,0.671376644976601,0.516596908373793,0.698520688877626,0.617003139936736,0.232563405998533,0.415906475377627,0.672677971015838,0.519856325441936
"228","X94",0.766193749838388,0.655696322165859,0.181279516398082,0.517370345832421,0.78687484944558,0.843091739964863,0.831695818947052,0.529260733989209,0.39966427597761,0.822072203847176
